budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,gross,
20000000,4,100,0,0,0,0,1,0,0,0,55461307,2016
11500000,4,109,0,0,0,0,1,0,0,0,35537564,2016
5000000,4,92,0,0,0,0,1,0,0,0,11675178,2016
35000000,4,92,0,0,0,0,1,0,0,0,55291815,2016
29000000,4,99,0,0,0,0,1,0,0,0,63034755,2016
18000000,3,94,0,0,0,0,1,0,0,0,59573085,2016
38000000,4,110,0,0,0,0,1,0,0,0,46813366,2016
5000000,4,96,0,0,0,0,1,0,0,0,9658370,2016
27000000,4,98,0,0,0,0,0,1,0,1,41008532,2016
5000000,2,120,0,0,0,0,0,0,0,1,20773070,2016
13000000,2,109,0,0,0,0,0,0,0,1,61693523,2016
18500000,3,111,0,0,0,0,0,0,0,1,6462576,2016
15000000,3,104,0,0,0,0,0,0,0,1,71897215,2016
17000000,3,86,0,0,0,0,0,0,0,1,54257433,2016
4900000,3,81,0,0,0,0,0,0,0,0,56536016,2016
10000000,3,97,0,0,0,0,0,0,0,0,35794166,2016
10000000,3,93,0,0,0,0,0,0,0,0,26583369,2016
40000000,4,134,0,0,0,0,0,0,0,0,102310175,2016
