movie_title,director_name,budget,content_rating,duration,actor_1_name,actor_2_name,actor_3_name,gross,genres,Action Genre,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,plot_keywords,imdb_score
Enemy of the State ,Tony Scott,90000000,4,140,Will Smith,Jake Busey,Lisa Bonet,111544445,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,band|drummer|jazz|pennsylvania|song,6.9
Four Brothers ,John Singleton,45000000,4,109,Josh Charles,Tony Nappo,Fionnula Flanagan,74484168,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,athletic training|football practice|funeral|gymnasium|man crying,5.7
Hostage ,Florent-Emilio Siri,52000000,4,113,Jimmy Bennett,Bruce Willis,Ransford Doherty,34636443,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,boy|lesson|mississippi river|river|slave,6.2
Righteous Kill ,Jon Avnet,60000000,4,101,Robert De Niro,Al Pacino,50 Cent,40076438,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,deforestation|fbi|lighthouse|moose|squirrel,4.1
Shooter ,Antoine Fuqua,61000000,4,124,Tate Donovan,Ned Beatty,Louis Ferreira,46975183,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,boy|bully|dream|dream sequence|planet,3.5
Sicario ,Denis Villeneuve,30000000,4,121,Edgar Arreola,Bernardo Saracino,Daniel Kaluuya,46875468,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,captain|morocco|ship|tintin|treasure,7.4
The Corruptor ,James Foley,30000000,4,110,Byron Mann,Paul Ben-Victor,Kim Chan,15156200,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,19th century|countess|lawyer|love|new york,7.2
The Gunman ,Pierre Morel,40000000,4,115,Ray Winstone,Mark Rylance,Jasmine Trinca,10640645,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,butt|downward duck|fish|kingfisher|pig,6.3
The International ,Tom Tykwer,50000000,4,118,Naomi Watts,Brían F. O'Byrne,Armin Mueller-Stahl,25450527,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,ant|miniaturization|punishment|shrinking|sudden change in size,5.9
The Long Kiss Goodnight ,Renny Harlin,65000000,4,121,Melina Kanakaredes,Craig Bierko,Yvonne Zima,33328051,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,bank|fbi|fuel|rocket|space travel,6.3
Nowhere to Run ,Robert Harmon,15000000,4,94,Kieran Culkin,Rosanna Arquette,Joss Ackland,22189039,Action|Crime|Drama|Romance|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,basketball|german immigrant|opera|two word title|war orphan,6.5
Set It Off ,F. Gary Gray,9000000,4,123,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,36049108,Action|Crime|Drama|Romance|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,alaska|birding|competition|migration|storm,6.2
True Romance ,Tony Scott,13000000,4,121,Brad Pitt,Gary Oldman,Michael Rapaport,12281500,Action|Crime|Drama|Romance|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,afterlife|bullfight|bullfighting|love triangle|mexico,7.3
El Mariachi ,Robert Rodriguez,7000,4,81,Carlos Gallardo,Peter Marquardt,Consuelo Gómez,2040920,Action|Crime|Drama|Romance|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,chase|puppet animation|red hat|stop motion animation|troll,6.8
Chappie ,Neill Blomkamp,49000000,4,120,Hugh Jackman,Sharlto Copley,Jose Pablo Cantillo,31569268,Action|Crime|Drama|Sci-Fi|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,based on cult comic book|cat|home alone|imagination|talking cat,3.8
Looper ,Rian Johnson,30000000,4,119,Joseph Gordon-Levitt,Bruce Willis,Tracie Thoms,66468315,Action|Crime|Drama|Sci-Fi|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,brother brother relationship|brother sister relationship|good versus evil|king|narnia,6.6
Undisputed ,Walter Hill,20000000,4,94,Fisher Stevens,Wes Studi,Jon Seda,12398628,Action|Crime|Drama|Sport,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,hide and seek|lion|magic|professor|snow,6.9
Antitrust ,Peter Howitt,30000000,3,109,Tyler Labine,Richard Roundtree,Ned Bellamy,10965209,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,dragon|king|mouse|quest|warrior,6.3
Clear and Present Danger ,Phillip Noyce,62000000,3,141,Harrison Ford,Dean Jones,Raymond Cruz,122012710,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,cave|caveman|journey|strict father|survival,7.3
Need for Speed ,Scott Waugh,66000000,3,132,Rami Malek,Dominic Cooper,Ramon Rodriguez,43568507,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,african american|coach|football movie|nonlinear timeline|syracuse university,7.3
Paparazzi ,Paul Abascal,20000000,3,84,Cole Hauser,Tom Hollander,Kelly Carlson,15712072,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,cult film|female therapist|revenge|revenge motive|therapy session,6.2
The Dark Knight ,Christopher Nolan,185000000,3,152,Christian Bale,Heath Ledger,Morgan Freeman,533316061,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,based on tv series|love|prequel|the flintstones|title appears in song,3.6
The Skulls ,Rob Cohen,15000000,3,106,Paul Walker,Leslie Bibb,William Petersen,35007180,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,4.8
15 Minutes ,John Herzfeld,42000000,4,120,Robert De Niro,Charlize Theron,Kelsey Grammer,24375436,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1950s|brazil|soccer|soccer movie|world cup,6.2
A Man Apart ,F. Gary Gray,36000000,4,109,Vin Diesel,Jeff Kober,Larenz Tate,26183197,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,family relationships|football movie|publicist|sports team|tween girl,6.2
A Most Violent Year ,J.C. Chandor,20000000,4,125,David Oyelowo,Ashley Williams,Albert Brooks,5749134,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,arachnophobia|crystal ball|ghost|haunted house|thunderstorm,4.9
Absolute Power ,Clint Eastwood,50000000,4,121,Clint Eastwood,Mark Margolis,Scott Glenn,50007168,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,alien|friend|galaxy|hyperspace|spaceship,6.8
Assault on Precinct 13 ,Jean-François Richet,20000000,4,109,Brian Dennehy,Drea de Matteo,Hugh Dillon,19976073,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,chef|haute cuisine|indian cuisine|michelin guide|restaurant,7.3
Contraband ,Baltasar Kormákur,25000000,4,109,J.K. Simmons,David O'Hara,Lukas Haas,66489425,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,analyst|defection|navy|soviet submarine|submarine,7.6
Cradle 2 the Grave ,Andrzej Bartkowiak,30000000,4,101,Jet Li,Tom Arnold,DMX,34604054,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,hero|island|lawsuit|secret|superhero,8
Dead Man Down ,Niels Arden Oplev,30000000,4,118,Dominic Cooper,Isabelle Huppert,James Biberi,10880926,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,best friend|birthday|boy|friend|magic,5.9
Faster ,George Tillman Jr.,24000000,4,98,Dwayne Johnson,Tom Berenger,Mike Epps,23225911,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,boy|friend|government agent|maine|robot,8
Gangster Squad ,Ruben Fleischer,60000000,4,113,Ryan Gosling,Brandon Molale,Wade Williams,45996718,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,apartment|bully|fight|karate|master,7.2
Get Carter ,Stephen Kay,40000000,4,102,Sylvester Stallone,Miranda Richardson,Lauren Lee Smith,14967182,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,altering history|cartoon on tv|childhood|image consultant|one two combo,6.1
Hard Rain ,Mikael Salomon,70000000,4,97,Morgan Freeman,Minnie Driver,Randy Quaid,19819494,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,house|lake|letter|love across time|parallel time,6.8
Harsh Times ,David Ayer,2000000,4,116,J.K. Simmons,Christian Bale,Noel Gugliemi,3335839,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,avatar|fire|kingdom|tribe|water,4.2
Homefront ,Gary Fleder,22000000,4,100,Jason Statham,James Franco,Frank Grillo,19783777,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,beach|fire|love|pianist|summer,5.8
Kill Bill: Vol. 2 ,Quentin Tarantino,30000000,4,137,Vivica A. Fox,Michael Parks,Michael Bowen,66207920,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ambush|hero|masked hero|outlaw|texas ranger,5
Man on Fire ,Tony Scott,70000000,4,146,Denzel Washington,Radha Mitchell,Giancarlo Giannini,77862546,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,best friend|roma|singer|spaghetti|teenager,5.3
Mercury Rising ,Harold Becker,60000000,4,111,Bruce Willis,Miko Hughes,Carrie Preston,32940507,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,absent father|american football|based on true story|middle school,5.1
Mercury Rising ,Harold Becker,60000000,4,111,Bruce Willis,Miko Hughes,Carrie Preston,32940507,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,alien|cave|husband wife relationship|monster|skeleton,7
Payback ,Brian Helgeland,50000000,4,90,Bill Duke,Deborah Kara Unger,William Devane,81517441,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,amnesia|california|communist|small town|writer,6.9
Punisher: War Zone ,Lexi Alexander,35000000,4,103,Julie Benz,Wayne Knight,Colin Salmon,7948159,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,assassin|bomb|dominatrix|mistaken identity|spy,6.6
Run All Night ,Jaume Collet-Serra,50000000,4,114,Liam Neeson,Common,Bruce McGill,26442251,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,disguise|mask|master of disguise|restaurant|waiter,3.3
Sabotage ,David Ayer,35000000,4,109,Mireille Enos,Martin Donovan,Maurice Compte,10499968,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,coach|hockey team|lawyer|respect|team,6.4
Stolen ,Simon West,35000000,4,96,Nicolas Cage,Mark Valley,Sami Gayle,183125,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,bel air california|book|friends who live together|the muppets|tribute band,7.1
Stone Cold ,Craig R. Baxley,17000000,4,88,Brian Bosworth,Sam McMurray,Richard Gant,9286314,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,angel|bethlehem|journey|nazareth|virgin,6.8
Street Kings ,David Ayer,20000000,4,109,Keanu Reeves,Chris Evans,Noel Gugliemi,26415649,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,dodgeball|portrait|soccer|soccer game|young love,6.6
The Devil's Own ,Alan J. Pakula,86000000,4,111,Harrison Ford,Brad Pitt,Natascha McElhone,42877165,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1950s|idaho|love|missionary|mormon,6.5
The Hunted ,William Friedkin,55000000,4,94,Connie Nielsen,Jenna Boyd,Rex Linn,34238611,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,e mail|moving|perfect man|secret admirer|suitor,5.5
The Punisher ,Jonathan Hensleigh,33000000,4,140,Laura Harring,Marco St. John,Eddie Jemison,33682273,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,diamond|france|investigation|pink panther|soccer,5.6
The Way of the Gun ,Christopher McQuarrie,8500000,4,119,Kristin Lehman,Nicky Katt,Dylan Kussman,6047856,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ancient egypt|hebrew|nudity|pharaoh|title directed by female,7
Triple 9 ,John Hillcoat,20000000,4,115,Kate Winslet,Norman Reedus,Clifton Collins Jr.,12626905,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,fairy tale|giant|pirate|princess|true love,8.1
Miracle at St. Anna ,Spike Lee,45000000,4,160,Joseph Gordon-Levitt,Omari Hardwick,Laz Alonso,7916887,Action|Crime|Drama|Thriller|War,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,latter day saints|missionary|pickup truck|police|video camera,6
Lone Wolf McQuade ,Steve Carver,5000000,2,107,David Carradine,William Sanderson,Robert Beltran,12200000,Action|Crime|Drama|Thriller|Western,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,astronaut|sound barrier|space program|u.s. air force|u.s. space program,7.9
Harley Davidson and the Marlboro Man ,Simon Wincer,23000000,4,98,Vanessa Williams,Tia Carrere,Don Johnson,7434726,Action|Crime|Drama|Thriller|Western,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,adventurer|el dorado|gold|high priest|implied sex,6.9
Young Guns ,Christopher Cain,13000000,4,107,Jack Palance,Patrick Wayne,Brian Keith,44726644,Action|Crime|Drama|Thriller|Western,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1990s|christmas|christmas eve|sleigh|surrealism,6.4
Silverado ,Lawrence Kasdan,26000000,3,133,Scott Glenn,Todd Allen,Brad Leland,33200000,Action|Crime|Drama|Western,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,daydream|life magazine|magazine|photographer|snow leopard,7.3
Catwoman ,Pitof,100000000,3,87,Frances Conroy,Christopher Heyerdahl,Alex Borstein,40198710,Action|Crime|Fantasy|Romance|Thriller,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,animal as human|dog movie|elevator|human becoming an animal|sheepdog,4.4
The Spirit ,Frank Miller,60000000,3,103,Scarlett Johansson,Jaime King,Louis Lombardi,19781879,Action|Crime|Fantasy|Thriller,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,church|love|marriage|mormon|single,6.4
Wanted ,Timur Bekmambetov,75000000,4,110,Angelina Jolie Pitt,Morgan Freeman,Common,134568845,Action|Crime|Fantasy|Thriller,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,friendship|jeans|pants|summer|vacation,6.6
Conspiracy Theory ,Richard Donner,75000000,4,135,Julia Roberts,Alex McArthur,Michael Potts,76081498,Action|Crime|Mystery|Romance|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,based on cartoon|box office hit|no opening credits|sequel|smurf,5.4
Maximum Risk ,Ringo Lam,25000000,4,101,Natasha Henstridge,Zach Grenier,Paul Ben-Victor,14095303,Action|Crime|Mystery|Romance|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,blue|new york|new york city|no opening credits|smurf,5.5
Escape Plan ,Mikael Håfström,50000000,4,115,Sylvester Stallone,50 Cent,Matt Gerald,25121291,Action|Crime|Mystery|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,chosen one|enchanted object|love|spell|training,6.1
Alex Cross ,Rob Cohen,35000000,3,101,Cicely Tyson,Chad Lindberg,Carmen Ejogo,25863915,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,brother sister relationship|extradition|fbi|japanese tourist|secret,7.3
Jack Reacher ,Christopher McQuarrie,60000000,3,130,Tom Cruise,Robert Duvall,David Oyelowo,80033643,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,actor playing multiple roles|brownie the creature|closing credits sequence|family relationships|magical creature,6.6
Salt ,Phillip Noyce,110000000,3,101,Angelina Jolie Pitt,Andre Braugher,August Diehl,118311368,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,book|magic|pirate|plankton|time machine,6
Safe House ,Daniel Espinosa,85000000,4,115,Denzel Washington,Ryan Reynolds,Sam Shepard,126149655,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,based on tv series|crown|dream|king neptune|plankton,7
Whiteout ,Dominic Sena,35000000,4,101,Tom Skerritt,Bashar Rahal,Shawn Doyle,10268846,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,chinese|cia|single mother|spy|terrorist,5.4
Entrapment ,Jon Amiel,66000000,3,113,Will Patton,Kevin McNally,Maury Chaykin,87704396,Action|Crime|Romance|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,con|con man|courier|long con|murder,8.3
Speed 2: Cruise Control ,Jan de Bont,160000000,3,121,Jason Patric,Temuera Morrison,Lois Chiles,48068396,Action|Crime|Romance|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,8.1
Parker ,Taylor Hackford,35000000,4,118,Jason Statham,Clifton Collins Jr.,Wendell Pierce,17609982,Action|Crime|Romance|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1970s|based on true story|new york city|skyscraper|tightrope walker,7.4
Steel ,Kenneth Johnson,16000000,3,97,Charles Napier,Annabeth Gish,Hill Harper,1686429,Action|Crime|Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,africa|chimpanzee|elephant|safari|shaman,5.2
RoboCop 3 ,Fred Dekker,23500000,3,104,CCH Pounder,Rip Torn,Mako,10696210,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1830s|baptism|intolerance|mormon church|sibling rivalry,6.9
RoboCop ,José Padilha,100000000,3,117,Gary Oldman,Abbie Cornish,Jennifer Ehle,58607007,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2000s|box office hit|comeback|rehearsal|year 2009,7.3
RoboCop ,José Padilha,100000000,3,117,Gary Oldman,Abbie Cornish,Jennifer Ehle,58607007,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,bible|christian propaganda|christianity|time machine|zealot,5.6
Ballistic: Ecks vs. Sever ,Wych Kaosayananda,70000000,4,91,Talisa Soto,Sandrine Holt,Gregg Henry,14294842,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,alien|captain|escape|pilot|scientist,6.6
Crank: High Voltage ,Mark Neveldine,20000000,4,96,Jason Statham,Clifton Collins Jr.,David Carradine,13630226,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,boy genius|futuristic city|inventor|teenage girl|time travel,6.5
Face/Off ,John Woo,80000000,4,138,Nicolas Cage,CCH Pounder,Joan Allen,112225777,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,actor|actress|friend|love|reputation,7.4
Repo Men ,Miguel Sapochnik,32000000,4,119,Alice Braga,RZA,Yvette Nicole Brown,13763130,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,flying|gay subtext|machismo|male objectification|pilot,6.9
The Running Man ,Paul Michael Glaser,27000000,4,101,Yaphet Kotto,Maria Conchita Alonso,Richard Dawson,38122105,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,alien|cyborg|pirate|planet|treasure,7.1
Virtuosity ,Brett Leonard,30000000,4,106,Denzel Washington,Costas Mandylor,Traci Lords,24048000,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,autograph|dentist|outer space|star trek|telephone call,7
Point Break ,Ericson Core,105000000,3,114,Ray Winstone,Edgar Ramírez,Delroy Lindo,28772222,Action|Crime|Sport|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,arcade|bridge|disappearance|escape|warrior,6.8
12 Rounds ,Renny Harlin,22000000,3,108,Taylor Cole,Ashley Scott,Nick Gomez,12232937,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,beverly hills hotel|divorce|girl|troop|wilderness,5.5
2 Fast 2 Furious ,John Singleton,76000000,3,107,Paul Walker,Cole Hauser,Mo Gallini,127083765,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fountain of youth|immortality|secret|woods|young man,6.7
Armored ,Nimród Antal,27000000,3,88,Andrew Fiscella,Fred Ward,Lorna Raver,15988876,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,accident|freak accident|race|snail|underdog,6.5
Cellular ,David R. Ellis,25000000,3,94,Richard Burgi,Valerie Cruz,Will Beinbrink,32003620,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1940s|1960s|bar|kick the can|remake,6.5
Fast Five ,Justin Lin,125000000,3,132,Paul Walker,Vin Diesel,Dwayne Johnson,209805005,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bare chested male|brother|catholic orphanage|long lost siblings|twins,6
Furious 7 ,James Wan,190000000,3,140,Jason Statham,Paul Walker,Vin Diesel,350034110,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,airport|black comedy|blizzard|christmas|pennsylvania,5.1
Getaway ,Courtney Solomon,18000000,3,90,Rebecca Budig,Paul Freeman,Bruce Payne,10494494,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,assassin|hotel|japanese tourist|secret service|wizard of oz,5.4
Gone in Sixty Seconds ,Dominic Sena,90000000,3,127,Nicolas Cage,Angelina Jolie Pitt,Robert Duvall,101643008,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,balloon|house|promise|retirement|skeleton,8.3
Man on a Ledge ,Asger Leth,42000000,3,102,Robert Clohessy,Mandy Gonzalez,J. Smith-Cameron,18600911,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,brother|dinosaur|head butt|hero|orphan,5.2
Premium Rush ,David Koepp,35000000,3,91,Joseph Gordon-Levitt,Dania Ramirez,Aasif Mandvi,20275446,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,computer|game|high school|norad|teenager,7.1
Takers ,John Luessenhop,20000000,3,107,Paul Walker,Hayden Christensen,Jay Hernandez,57744720,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,anthropomorphic animal|football|kangaroo|sword and sorcery|water boy,4.6
The Fast and the Furious: Tokyo Drift ,Justin Lin,85000000,3,104,Amber Stevens West,Zachery Ty Bryan,Nikki Griffin,62494975,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,coach|football|football team|marshall university|university,7.1
The Fast and the Furious ,Rob Cohen,38000000,3,106,Paul Walker,Vin Diesel,Jordana Brewster,144512310,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,american|daughter|england|father|politician,5.8
The Italian Job ,F. Gary Gray,60000000,3,111,Jason Statham,Charlize Theron,Jimmy Shubert,106126012,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,coach|high school football,6.7
The Sentinel ,Clark Johnson,60000000,3,107,Blair Brown,David Rasche,Martin Donovan,36279230,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,alaska|dog|friendship|gold|yukon,6.7
Bangkok Dangerous ,Danny Pang,40000000,4,99,Nicolas Cage,Charlie Yeung,James With,15279680,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,california|car|reference to ralph nader|technology|u.s. president,7.7
Black Rain ,Ridley Scott,30000000,4,125,Stephen Root,Ken Takakura,Kate Capshaw,45645204,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,arcade|candy|glitch|king|medal,7.8
Broken Arrow ,John Woo,50000000,4,108,Delroy Lindo,Samantha Mathis,Bob Gunton,70450000,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bear|mayor|park|sabotage|yogi bear,4.6
Con Air ,Simon West,75000000,4,123,Steve Buscemi,Monica Potter,Dave Chappelle,101087161,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,dancing|dog|flight|hostility|travel,5.8
Crank ,Mark Neveldine,12000000,4,93,Jason Statham,Edi Gathegi,Jose Pablo Cantillo,27829874,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,assistant|castle|experiment|frankenstein's monster|scientist,8
